Rank,Name,Team,Position,Week,Opponent,UpcomingOpponentRank,UpcomingOpponentPositionRank,FanDuelSalary,FantasyPointsFanDuel
1,Antonio Brown,PIT,WR,15,NE,21,27,9300,18.25
2,Antonio Brown,PIT,WR,1,CLE,31,25,9100,17.17
3,Antonio Brown,PIT,WR,14,BAL,2,2,9000,17.03
4,Antonio Brown,PIT,WR,2,MIN,5,3,9400,16.69
5,AJ Green,CIN,WR,4,CLE,16,15,8000,16.5
6,Antonio Brown,PIT,WR,3,CHI,24,16,9000,16.46
7,Antonio Brown,PIT,WR,4,BAL,7,5,9200,16.27
8,Julio Jones,ATL,WR,2,GB,28,32,8800,16.15
9,Antonio Brown,PIT,WR,10,IND,29,31,9300,16.06
10,Julio Jones,ATL,WR,1,CHI,20,27,9000,15.88
11,Antonio Brown,PIT,WR,12,GB,16,26,9600,15.76
12,Keenan Allen,LAC,WR,15,KC,25,31,8800,15.65
13,DeAndre Hopkins,HOU,WR,14,SF,28,17,8600,15.48
14,Mike Evans,TB,WR,5,NE,32,29,8900,15.45
15,Antonio Brown,PIT,WR,11,TEN,16,25,9000,15.43
15,Keenan Allen,LAC,WR,14,WAS,22,6,8400,15.43
17,Julio Jones,ATL,WR,4,BUF,1,6,8400,15.21
18,AJ Green,CIN,WR,8,IND,32,30,8500,15.17
18,Mike Evans,TB,WR,2,CHI,20,27,8500,15.17
20,Odell Beckham Jr,NYG,WR,4,TB,29,32,9100,15.11
21,AJ Green,CIN,WR,3,GB,12,17,7500,15.07
22,Jordy Nelson,GB,WR,5,DAL,26,22,8600,15.06
23,Julio Jones,ATL,WR,3,DET,8,11,9300,15.05
24,Julio Jones,ATL,WR,15,TB,29,32,9000,15.04
25,Antonio Brown,PIT,WR,5,JAX,4,1,8800,15
26,Keenan Allen,LAC,WR,16,NYJ,27,23,8300,14.88
27,Keenan Allen,LAC,WR,13,CLE,20,9,8100,14.81
28,Odell Beckham Jr,NYG,WR,5,LAC,25,21,8900,14.79
29,Julio Jones,ATL,WR,6,MIA,6,10,8400,14.75
29,Antonio Brown,PIT,WR,8,DET,16,18,9200,14.75
31,Jordy Nelson,GB,WR,2,ATL,29,19,8100,14.71
32,Michael Thomas,NO,WR,4,MIA,14,16,7900,14.67
33,Julio Jones,ATL,WR,17,CAR,14,28,8400,14.65
34,DeAndre Hopkins,HOU,WR,16,PIT,5,11,8200,14.56
34,Michael Thomas,NO,WR,15,NYJ,23,26,8100,14.56
36,Keenan Allen,LAC,WR,17,OAK,20,11,8600,14.53
37,Jordy Nelson,GB,WR,1,SEA,4,17,7700,14.48
38,DeAndre Hopkins,HOU,WR,6,CLE,21,13,8000,14.47
39,Antonio Brown,PIT,WR,7,CIN,3,5,9300,14.46
40,Julio Jones,ATL,WR,14,NO,12,16,8500,14.44
40,Julio Jones,ATL,WR,7,NE,32,28,8800,14.44
42,Michael Thomas,NO,WR,16,ATL,14,12,8200,14.36
43,DeAndre Hopkins,HOU,WR,13,TEN,18,25,8000,14.35
44,Jordy Nelson,GB,WR,4,CHI,12,14,8400,14.28
44,Antonio Brown,PIT,WR,6,KC,25,31,9200,14.28
44,Julio Jones,ATL,WR,13,MIN,5,16,8600,14.28
47,Larry Fitzgerald,ARI,WR,2,IND,26,12,6600,14.24
48,Mike Evans,TB,WR,8,CAR,6,8,8200,14.15
49,Julio Jones,ATL,WR,10,DAL,18,25,8000,14.13
50,Brandin Cooks,NE,WR,2,NO,30,23,7900,14.11
50,Adam Thielen,MIN,WR,13,ATL,11,5,7800,14.11
52,Michael Thomas,NO,WR,17,TB,28,32,8200,14.02
53,Mike Evans,TB,WR,13,GB,22,30,7500,13.92
54,AJ Green,CIN,WR,14,CHI,13,19,8300,13.88
54,Michael Thomas,NO,WR,12,LAR,8,7,7600,13.88
56,Doug Baldwin,SEA,WR,1,GB,28,32,7500,13.87
57,Julio Jones,ATL,WR,12,TB,26,31,7800,13.86
58,Amari Cooper,OAK,WR,1,TEN,19,31,7600,13.84
58,Antonio Brown,PIT,WR,13,CIN,10,3,9100,13.84
60,Doug Baldwin,SEA,WR,2,SF,32,26,7600,13.83
61,AJ Green,CIN,WR,5,BUF,2,6,8300,13.82
62,Adam Thielen,MIN,WR,15,CIN,15,5,7600,13.78
63,AJ Green,CIN,WR,2,HOU,3,5,8200,13.75
63,Michael Thomas,NO,WR,14,ATL,11,4,7600,13.75
65,AJ Green,CIN,WR,1,BAL,8,20,8400,13.74
66,Michael Thomas,NO,WR,2,NE,2,9,8000,13.68
67,Michael Thomas,NO,WR,11,WAS,23,13,8600,13.61
68,AJ Green,CIN,WR,7,PIT,1,1,8500,13.59
68,Amari Cooper,OAK,WR,3,WAS,23,6,7700,13.59
70,Julio Jones,ATL,WR,16,NO,11,15,8500,13.56
71,Michael Crabtree,OAK,WR,3,WAS,23,6,7700,13.54
71,Stefon Diggs,MIN,WR,5,CHI,20,22,7200,13.54
73,DeAndre Hopkins,HOU,WR,5,KC,15,22,7700,13.51
74,DeAndre Hopkins,HOU,WR,1,JAX,13,6,7100,13.44
74,Michael Thomas,NO,WR,9,TB,28,29,7600,13.44
76,Mike Evans,TB,WR,9,NO,14,17,8500,13.43
76,Mike Evans,TB,WR,4,NYG,12,4,7900,13.43
78,Mike Evans,TB,WR,3,MIN,27,24,8600,13.42
79,Amari Cooper,OAK,WR,2,NYJ,21,16,7900,13.38
80,Julio Jones,ATL,WR,8,NYJ,25,25,8700,13.36
81,AJ Green,CIN,WR,12,CLE,17,10,8300,13.32
81,Mike Evans,TB,WR,11,MIA,20,16,7800,13.32
83,Michael Thomas,NO,WR,7,GB,14,19,7700,13.31
84,Jordy Nelson,GB,WR,3,CIN,6,2,8400,13.3
85,DeAndre Hopkins,HOU,WR,2,CIN,12,2,7400,13.23
86,DeAndre Hopkins,HOU,WR,15,JAX,1,1,8200,13.2
87,Michael Thomas,NO,WR,6,DET,12,19,8500,13.15
88,Tyreek Hill,KC,WR,4,WAS,5,3,7400,13.14
89,Brandin Cooks,NE,WR,5,TB,29,32,7500,13.09
90,DeAndre Hopkins,HOU,WR,10,LAR,11,5,7600,13.08
91,Adam Thielen,MIN,WR,16,GB,28,27,8100,13.02
92,Dez Bryant,DAL,WR,1,NYG,6,7,7800,13
92,Brandin Cooks,NE,WR,14,MIA,21,12,7600,13
92,AJ Green,CIN,WR,10,TEN,20,22,7900,13
95,Dez Bryant,DAL,WR,5,GB,6,11,7800,12.99
95,Mike Evans,TB,WR,12,ATL,13,6,7700,12.99
97,Brandin Cooks,NE,WR,1,KC,11,15,7400,12.97
98,Adam Thielen,MIN,WR,14,CAR,8,21,7500,12.96
99,Dez Bryant,DAL,WR,9,KC,26,32,7700,12.95
99,Doug Baldwin,SEA,WR,3,TEN,18,25,7400,12.95
101,Michael Thomas,NO,WR,13,CAR,6,20,7600,12.94
102,Dez Bryant,DAL,WR,7,SF,28,22,8200,12.92
103,DeAndre Hopkins,HOU,WR,9,IND,32,31,9100,12.9
103,Julio Jones,ATL,WR,9,CAR,3,8,7900,12.9
105,Julio Jones,ATL,WR,11,SEA,6,17,7700,12.88
105,Keenan Allen,LAC,WR,6,OAK,16,12,7200,12.88
107,Keenan Allen,LAC,WR,12,DAL,20,24,8000,12.82
108,Michael Thomas,NO,WR,8,CHI,9,11,7500,12.79
109,Keenan Allen,LAC,WR,3,KC,28,28,7200,12.78
110,Tyreek Hill,KC,WR,3,LAC,19,23,7300,12.76
111,Larry Fitzgerald,ARI,WR,4,SF,26,18,6700,12.72
112,T.Y. Hilton,IND,WR,6,TEN,29,27,8600,12.71
113,Odell Beckham Jr,NYG,WR,3,PHI,13,8,8800,12.7
114,Mike Evans,TB,WR,7,BUF,4,10,8100,12.69
115,Tyreek Hill,KC,WR,2,PHI,10,30,7200,12.67
115,Emmanuel Sanders,DEN,WR,4,OAK,24,13,6900,12.67
115,Michael Crabtree,OAK,WR,1,TEN,19,31,6900,12.67
115,Doug Baldwin,SEA,WR,11,ATL,10,6,8100,12.67
119,DeAndre Hopkins,HOU,WR,4,TEN,30,29,7300,12.64
119,Larry Fitzgerald,ARI,WR,14,TEN,17,24,7600,12.64
121,Mike Evans,TB,WR,16,CAR,10,24,7000,12.6
122,Larry Fitzgerald,ARI,WR,1,DET,24,24,6400,12.59
123,Doug Baldwin,SEA,WR,4,IND,29,28,7600,12.58
124,Doug Baldwin,SEA,WR,8,HOU,14,15,7700,12.54
124,Jarvis Landry,MIA,WR,4,NO,31,25,6800,12.54
126,Michael Thomas,NO,WR,1,MIN,5,3,8700,12.53
127,Michael Crabtree,OAK,WR,2,NYJ,21,16,7300,12.5
128,AJ Green,CIN,WR,15,MIN,2,11,7700,12.44
129,Mike Evans,TB,WR,14,DET,19,15,7300,12.39
129,AJ Green,CIN,WR,13,PIT,3,7,7900,12.39
129,Doug Baldwin,SEA,WR,9,WAS,19,5,7900,12.39
129,Keenan Allen,LAC,WR,8,NE,31,28,7800,12.39
133,Mike Evans,TB,WR,6,ARI,22,27,8100,12.38
134,Brandin Cooks,NE,WR,11,OAK,24,15,7700,12.37
134,Adam Thielen,MIN,WR,12,DET,14,16,8300,12.37
134,Larry Fitzgerald,ARI,WR,7,LAR,20,7,7500,12.37
137,Brandin Cooks,NE,WR,13,BUF,14,10,7600,12.36
137,Michael Thomas,NO,WR,3,CAR,1,1,7500,12.36
139,AJ Green,CIN,WR,16,DET,17,16,7800,12.35
139,Davante Adams,GB,WR,15,CAR,9,21,7300,12.35
141,AJ Green,CIN,WR,17,BAL,3,2,7700,12.33
141,Demaryius Thomas,DEN,WR,7,LAC,18,24,7100,12.33
141,Doug Baldwin,SEA,WR,5,LAR,28,13,7300,12.33
141,Golden Tate,DET,WR,10,CLE,21,15,7400,12.33
145,Doug Baldwin,SEA,WR,15,LAR,14,8,7100,12.31
145,Doug Baldwin,SEA,WR,12,SF,32,21,7900,12.31
147,Chris Hogan,NE,WR,5,TB,29,32,7000,12.3
148,Tyreek Hill,KC,WR,9,DAL,20,27,7700,12.26
148,DeAndre Hopkins,HOU,WR,3,NE,31,29,7500,12.26
150,Dez Bryant,DAL,WR,4,LAR,20,10,7800,12.24
150,Stefon Diggs,MIN,WR,1,NO,30,23,7300,12.24
152,Davante Adams,GB,WR,13,TB,30,32,6500,12.23
153,DeAndre Hopkins,HOU,WR,12,BAL,2,2,7600,12.22
153,Adam Thielen,MIN,WR,11,LAR,7,6,7700,12.22
155,Demaryius Thomas,DEN,WR,4,OAK,24,13,6900,12.21
156,Jarvis Landry,MIA,WR,16,KC,21,29,6800,12.2
157,Golden Tate,DET,WR,6,NO,24,22,7600,12.19
158,Michael Crabtree,OAK,WR,6,LAC,23,23,7000,12.17
158,Stefon Diggs,MIN,WR,4,DET,9,17,7200,12.17
158,Demaryius Thomas,DEN,WR,2,DAL,14,11,7000,12.17
158,Jarvis Landry,MIA,WR,17,BUF,17,5,7200,12.17
162,Jarvis Landry,MIA,WR,3,NYJ,30,30,6800,12.14
163,Tyreek Hill,KC,WR,14,OAK,23,16,7800,12.13
163,Jarvis Landry,MIA,WR,14,NE,18,27,7000,12.13
163,Larry Fitzgerald,ARI,WR,15,WAS,28,12,7300,12.13
166,Brandin Cooks,NE,WR,4,CAR,3,8,7900,12.12
166,Doug Baldwin,SEA,WR,10,ARI,26,28,7500,12.12
168,Brandin Cooks,NE,WR,7,ATL,17,11,7800,12.1
169,Alshon Jeffery,PHI,WR,13,SEA,6,17,7300,12.06
169,Dez Bryant,DAL,WR,8,WAS,22,6,8300,12.06
171,Golden Tate,DET,WR,4,MIN,21,31,7100,12.05
171,Larry Fitzgerald,ARI,WR,5,PHI,21,29,6700,12.05
171,Jarvis Landry,MIA,WR,15,BUF,13,3,7100,12.05
174,Devin Funchess,CAR,WR,15,GB,24,29,7300,12.02
174,Dez Bryant,DAL,WR,15,OAK,26,14,7400,12.02
176,Devin Funchess,CAR,WR,13,NO,12,15,7500,12.01
176,Michael Thomas,NO,WR,10,BUF,10,8,7600,12.01
178,Demaryius Thomas,DEN,WR,3,BUF,3,5,7100,12
179,Marvin Jones,DET,WR,14,TB,30,32,7000,11.99
180,Larry Fitzgerald,ARI,WR,16,NYG,32,25,7500,11.98
181,Davante Adams,GB,WR,14,CLE,21,12,6900,11.95
182,Golden Tate,DET,WR,3,ATL,25,15,7400,11.94
183,Mike Evans,TB,WR,17,NO,11,17,6900,11.92
183,Larry Fitzgerald,ARI,WR,13,LAR,9,6,7400,11.92
185,Brandin Cooks,NE,WR,12,MIA,21,19,7600,11.9
185,Dez Bryant,DAL,WR,11,PHI,12,19,7400,11.9
185,Larry Fitzgerald,ARI,WR,11,HOU,27,31,6900,11.9
188,Jamison Crowder,WAS,WR,13,DAL,27,29,6900,11.89
189,Terrelle Pryor,WAS,WR,2,LAR,15,28,6800,11.88
190,Michael Crabtree,OAK,WR,7,KC,23,31,7300,11.87
190,Demaryius Thomas,DEN,WR,1,LAC,16,8,8300,11.87
190,Jarvis Landry,MIA,WR,5,TEN,31,31,6600,11.87
193,Odell Beckham Jr,NYG,WR,2,DET,9,21,8600,11.85
193,Tyreek Hill,KC,WR,5,HOU,9,15,7400,11.85
195,Emmanuel Sanders,DEN,WR,3,BUF,3,5,6900,11.82
196,AJ Green,CIN,WR,11,DEN,16,3,7800,11.81
196,Keenan Allen,LAC,WR,4,PHI,17,22,7300,11.81
198,Alshon Jeffery,PHI,WR,3,NYG,15,9,7500,11.79
199,Tyreek Hill,KC,WR,16,MIA,18,7,7400,11.78
199,Michael Crabtree,OAK,WR,9,MIA,12,10,7100,11.78
201,DeAndre Hopkins,HOU,WR,11,ARI,25,25,7700,11.77
201,Josh Gordon,CLE,WR,15,BAL,5,4,7500,11.77
201,Dez Bryant,DAL,WR,10,ATL,17,9,7500,11.77
201,Dez Bryant,DAL,WR,12,LAC,13,19,7400,11.77
205,Larry Fitzgerald,ARI,WR,17,SEA,8,19,7500,11.76
205,Jarvis Landry,MIA,WR,12,NE,28,28,7100,11.76
207,DeAndre Hopkins,HOU,WR,8,SEA,3,4,8000,11.74
208,Stefon Diggs,MIN,WR,2,PIT,9,4,6500,11.71
209,Keenan Allen,LAC,WR,2,MIA,27,29,7100,11.68
210,Jordy Nelson,GB,WR,7,NO,23,26,7400,11.67
211,Adam Thielen,MIN,WR,17,CHI,7,16,7400,11.66
211,Alshon Jeffery,PHI,WR,4,LAC,19,24,7100,11.66
213,Golden Tate,DET,WR,11,CHI,9,11,7600,11.65
214,Marvin Jones,DET,WR,15,CHI,10,18,7200,11.63
214,Dez Bryant,DAL,WR,3,ARI,19,28,7800,11.63
216,Stefon Diggs,MIN,WR,13,ATL,11,5,7000,11.61
217,Doug Baldwin,SEA,WR,13,PHI,5,12,7700,11.59
218,T.Y. Hilton,IND,WR,5,SF,23,26,7300,11.58
218,Chris Hogan,NE,WR,7,ATL,17,11,7200,11.58
218,Tyreek Hill,KC,WR,15,LAC,3,7,7300,11.58
221,Doug Baldwin,SEA,WR,7,NYG,24,6,7400,11.56
222,Chris Hogan,NE,WR,6,NYJ,15,15,7500,11.55
223,Brandin Cooks,NE,WR,15,PIT,4,10,7400,11.54
224,Michael Crabtree,OAK,WR,15,DAL,20,27,7600,11.51
224,Jarvis Landry,MIA,WR,8,BAL,10,3,7400,11.51
224,Golden Tate,DET,WR,5,CAR,7,17,6700,11.51
227,Robby Anderson,NYJ,WR,13,KC,23,31,7200,11.49
228,Terrelle Pryor,WAS,WR,1,PHI,10,30,6200,11.47
228,Dez Bryant,DAL,WR,2,DEN,1,1,7600,11.47
228,Doug Baldwin,SEA,WR,16,DAL,19,27,7300,11.47
231,Josh Gordon,CLE,WR,16,CHI,8,18,7100,11.46
231,Alshon Jeffery,PHI,WR,1,WAS,23,13,7000,11.46
233,Dez Bryant,DAL,WR,16,SEA,12,21,7100,11.45
234,Marvin Jones,DET,WR,16,CIN,16,4,7300,11.44
235,Terrelle Pryor,WAS,WR,3,OAK,5,12,6900,11.43
236,Marvin Jones,DET,WR,17,GB,27,26,7300,11.42
237,Michael Crabtree,OAK,WR,14,KC,29,31,7100,11.4
238,Alshon Jeffery,PHI,WR,14,LAR,9,5,7400,11.39
238,Larry Fitzgerald,ARI,WR,3,DAL,12,16,6500,11.39
240,Brandin Cooks,NE,WR,6,NYJ,15,15,7900,11.38
240,JuJu Smith-Schuster,PIT,WR,16,HOU,31,29,7200,11.38
242,Emmanuel Sanders,DEN,WR,1,LAC,16,8,7700,11.37
242,Pierre Garcon,SF,WR,6,WAS,10,2,6800,11.37
244,Jordy Nelson,GB,WR,6,MIN,9,20,8100,11.36
245,Alshon Jeffery,PHI,WR,6,CAR,7,14,6800,11.35
245,Demaryius Thomas,DEN,WR,15,IND,30,30,6700,11.35
247,Demaryius Thomas,DEN,WR,13,MIA,28,17,6700,11.34
247,Keenan Allen,LAC,WR,5,NYG,24,5,7500,11.34
249,Mike Evans,TB,WR,15,ATL,13,9,7100,11.32
250,Golden Tate,DET,WR,9,GB,18,23,7300,11.31
251,Golden Tate,DET,WR,2,NYG,26,15,7400,11.3
252,Alshon Jeffery,PHI,WR,16,OAK,23,13,7700,11.29
252,T.Y. Hilton,IND,WR,3,CLE,16,10,6700,11.29
254,Alshon Jeffery,PHI,WR,12,CHI,12,14,7100,11.28
254,T.Y. Hilton,IND,WR,4,SEA,12,10,7000,11.28
256,Golden Tate,DET,WR,14,TB,30,32,6800,11.26
256,Jarvis Landry,MIA,WR,6,ATL,17,7,6500,11.26
258,Brandin Cooks,NE,WR,3,HOU,7,3,7500,11.23
258,Pierre Garcon,SF,WR,7,DAL,27,25,6700,11.23
260,Devante Parker,MIA,WR,5,TEN,31,31,6100,11.22
260,Stefon Diggs,MIN,WR,3,TB,4,26,6500,11.22
262,T.Y. Hilton,IND,WR,1,LAR,15,28,8000,11.2
262,Golden Tate,DET,WR,15,CHI,10,18,6800,11.2
264,Tyreek Hill,KC,WR,12,BUF,19,12,7300,11.19
264,Larry Fitzgerald,ARI,WR,12,JAX,1,1,7200,11.19
266,Demaryius Thomas,DEN,WR,12,OAK,29,20,6800,11.17
267,Devin Funchess,CAR,WR,16,TB,29,32,7000,11.16
267,Marvin Jones,DET,WR,10,CLE,21,15,6400,11.16
269,Alshon Jeffery,PHI,WR,15,NYG,32,24,7200,11.15
269,Josh Gordon,CLE,WR,14,GB,26,28,6700,11.15
269,Tyreek Hill,KC,WR,11,NYG,32,23,7600,11.15
269,Michael Crabtree,OAK,WR,11,NE,30,29,7500,11.15
273,T.Y. Hilton,IND,WR,7,JAX,2,2,7600,11.14
273,Jamison Crowder,WAS,WR,17,NYG,32,25,7000,11.14
273,Cooper Kupp,LAR,WR,13,ARI,19,24,6300,11.14
276,Brandin Cooks,NE,WR,16,BUF,13,5,7200,11.13
276,Robert Woods,LAR,WR,16,TEN,20,22,6600,11.13
276,Michael Crabtree,OAK,WR,8,BUF,10,14,7200,11.13
279,Marqise Lee,JAX,WR,15,HOU,29,25,6800,11.12
279,Dez Bryant,DAL,WR,14,NYG,32,23,7200,11.12
281,Kelvin Benjamin,CAR,WR,3,NO,32,32,6600,11.11
282,Davante Adams,GB,WR,3,CIN,6,2,6800,11.1
283,Amari Cooper,OAK,WR,9,MIA,12,10,6900,11.09
283,T.Y. Hilton,IND,WR,12,TEN,22,27,7500,11.09
285,Jamison Crowder,WAS,WR,12,NYG,32,21,6300,11.08
286,Pierre Garcon,SF,WR,5,IND,30,30,6700,11.07
286,Jarvis Landry,MIA,WR,7,NYJ,19,15,7000,11.07
288,Randall Cobb,GB,WR,5,DAL,26,22,6600,11.05
289,Dez Bryant,DAL,WR,13,WAS,21,8,7100,11.04
289,Demaryius Thomas,DEN,WR,10,NE,31,29,7000,11.04
289,Keenan Allen,LAC,WR,11,BUF,14,9,7100,11.04
289,Golden Tate,DET,WR,12,MIN,4,11,7300,11.04
293,Jarvis Landry,MIA,WR,9,OAK,23,16,7000,11.03
294,Davante Adams,GB,WR,2,ATL,29,19,6700,11.02
295,Sammy Watkins,LAR,WR,1,IND,26,12,6900,10.99
296,Stefon Diggs,MIN,WR,11,LAR,7,6,7500,10.97
296,Adam Thielen,MIN,WR,7,BAL,9,3,6900,10.97
296,Davante Adams,GB,WR,12,PIT,2,4,6600,10.97
299,Devin Funchess,CAR,WR,10,MIA,13,11,7400,10.96
299,Tyreek Hill,KC,WR,13,NYJ,16,22,6900,10.96
299,Michael Crabtree,OAK,WR,16,PHI,7,21,7400,10.96
299,Golden Tate,DET,WR,16,CIN,16,4,6900,10.96
303,Amari Cooper,OAK,WR,8,BUF,10,14,7200,10.95
303,Emmanuel Sanders,DEN,WR,2,DAL,14,11,6400,10.95
305,Marvin Jones,DET,WR,13,BAL,2,2,7100,10.94
305,Demaryius Thomas,DEN,WR,11,CIN,10,4,6700,10.94
307,Demaryius Thomas,DEN,WR,6,NYG,26,5,7600,10.92
307,Adam Thielen,MIN,WR,6,GB,13,21,6500,10.92
309,Brandin Cooks,NE,WR,8,LAC,12,23,7900,10.89
309,AJ Green,CIN,WR,9,JAX,1,1,8200,10.89
309,Jeremy Maclin,BAL,WR,2,CLE,31,25,6300,10.89
312,Sammy Watkins,LAR,WR,2,WAS,23,13,6700,10.88
312,Mike Wallace,BAL,WR,16,IND,30,31,5900,10.88
314,DeSean Jackson,TB,WR,6,ARI,22,27,6400,10.86
315,Davante Adams,GB,WR,6,MIN,9,20,7200,10.84
316,Devante Parker,MIA,WR,4,NO,31,25,6500,10.83
316,Tyreek Hill,KC,WR,6,PIT,1,1,7500,10.83
316,Amari Cooper,OAK,WR,4,DEN,11,14,7500,10.83
319,Davante Adams,GB,WR,5,DAL,26,22,6900,10.82
319,Ted Ginn,NO,WR,2,NE,2,9,6100,10.82
321,Devin Funchess,CAR,WR,12,NYJ,18,22,7300,10.81
322,Kelvin Benjamin,CAR,WR,6,PHI,16,29,6500,10.8
323,Marquise Goodwin,SF,WR,15,TEN,17,21,6600,10.78
323,Kelvin Benjamin,CAR,WR,8,TB,30,31,6600,10.78
325,Doug Baldwin,SEA,WR,17,ARI,12,18,7100,10.77
325,Allen Robinson,JAX,WR,1,HOU,3,5,6700,10.77
327,Robby Anderson,NYJ,WR,14,DEN,15,4,7700,10.76
327,Jarvis Landry,MIA,WR,11,TB,26,28,6800,10.76
329,Cooper Kupp,LAR,WR,15,SEA,8,23,6500,10.75
329,Tyreek Hill,KC,WR,7,OAK,18,7,7800,10.75
329,Pierre Garcon,SF,WR,1,CAR,25,21,6600,10.75
332,Kelvin Benjamin,CAR,WR,1,SF,32,26,6500,10.74
